connectorType,durationSession,durationCharge,energy,cost,tariff,meanPower,maxPower,anomaly
1.0,0.6721569,0.66862744,1.0,1.0,0.23623614,1.0,1.0,1
1.0,0.8643137,0.85862744,1.0,1.0,0.2543273,1.0,1.0,1
1.0,0.28431374,0.33137256,1.0,1.0,1.0,1.0,1.0,1
1.0,0.96862745,0.97862744,1.0,1.0,0.25319073,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,1.0,0.45237255,1.0,1
1.0,0.6813725,1.0,1.0,1.0,0.2395524,1.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.2625569,1.0,1.0,1
1.0,0.53137255,0.47862744,1.0,1.0,0.48084623,1.0,1.0,1
1.0,0.45137253,0.41431373,1.0,1.0,0.24798296,1.0,1.0,1
1.0,0.9486275,0.41137254,1.0,1.0,0.22999625,1.0,1.0,1
1.0,0.41137254,0.41568628,1.0,1.0,0.24428974,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.67862743,1.0,1.0,1
1.0,0.53862745,0.26137257,1.0,1.0,0.25982353,1.0,1.0,1
1.0,0.48862743,0.17137255,1.0,1.0,0.21137255,1.0,1.0,1
1.0,0.3,0.33137256,1.0,0.03137255,0.0,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.20137255,1.0,1.0,1
1.0,0.61137253,0.54862744,1.0,1.0,0.21137255,1.0,1.0,1
1.0,1.0,0.95137256,1.0,0.03137255,0.0,1.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1.0,0.25137255,0.29137254,1.0,1.0,0.2566363,1.0,1.0,1
1.0,0.58137256,1.0,1.0,1.0,0.20137255,1.0,1.0,1
1.0,0.46568626,0.46,1.0,1.0,0.2535648,1.0,1.0,1
1.0,0.23,0.23,1.0,1.0,0.3341914,-28.087627,1.0,1
1.0,0.26568627,0.24000001,1.0,0.34137255,0.23460943,1.0,1.0,1
1.0,0.7121569,0.6886275,1.0,1.0,0.27137256,1.0,1.0,1
1.0,0.7486274,0.8113725,1.0,0.03137255,0.0,1.0,1.0,1
0.96862745,1.0,1.0,1.0,0.03137255,0.0,0.26437256,1.0,1
1.0,0.64137256,1.0,1.0,0.03137255,0.0,0.9616274,1.0,1
1.0,1.0,1.0,1.0,1.0,0.20280656,-43.454628,1.0,1
1.0,0.13862745,0.13862745,-0.32862747,0.0,0.03137255,1.0,1.0,1
1.0,1.0,0.98862743,1.0,1.0,0.03137255,1.0,1.0,1
1.0,0.53568625,0.53568625,1.0,0.53137255,0.10862745,1.0,1.0,1
1.0,0.38862744,0.14137255,1.0,1.0,0.42566913,1.0,1.0,1
0.03137255,0.33137256,0.97862744,1.0,0.03137255,0.0,1.0,1.0,1
1.0,1.0,1.0,1.0,0.0,0.0,-6.1376276,1.0,1
1.0,0.43137255,1.0,1.0,1.0,0.2502493,1.0,1.0,1
1.0,0.34431374,0.39137256,1.0,0.011372551,0.15167692,1.0,1.0,1
1.0,0.75,0.75,1.0,0.0,0.0,-6.2036276,1.0,1
1.0,1.0,1.0,1.0,0.32137254,0.5586274,1.0,1.0,1
1.0,0.28568628,0.30137256,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.85137254,0.78862745,1.0,1.0,0.65,1.0,1.0,1
1.0,0.23862746,0.13137256,1.0,1.0,0.21137255,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.7413725,1.0,1.0,1.0,0.29110062,1.0,1.0,1
0.96862745,1.0,1.0,1.0,0.03137255,0.0,0.23637255,1.0,1
1.0,1.0,1.0,1.0,0.7413725,0.67862743,1.0,1.0,1
0.0,1.0,0.89862746,1.0,1.0,0.23562594,1.0,1.0,1
0.0,1.0,1.0,1.0,1.0,0.22981964,-19.017628,1.0,1
1.0,0.5,0.52568626,1.0,0.03137255,0.0,1.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.23964916,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.77137256,0.70862746,1.0,1.0,0.21423608,1.0,1.0,1
1.0,0.77862746,0.36137256,1.0,1.0,0.21431538,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.43137255,0.41,1.0,1.0,0.24702044,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.17,0.17,1.0,0.85,0.29,-44.135628,1.0,1
1.0,0.64215684,0.6286275,1.0,1.0,0.2332071,1.0,1.0,1
0.0,1.0,0.36137256,1.0,1.0,0.24037924,1.0,1.0,1
1.0,0.03137255,0.03137255,1.0,1.0,0.2831317,1.0,1.0,1
1.0,0.65,0.6813725,1.0,0.53137255,0.17862745,1.0,1.0,1
0.03137255,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.71137255,0.64862746,1.0,1.0,0.03137255,1.0,1.0,1
0.0,1.0,1.0,1.0,1.0,0.03137255,1.0,1.0,1
1.0,0.111372545,0.20862745,1.0,1.0,0.54137254,1.0,1.0,1
1.0,0.22137254,0.6186274,1.0,1.0,0.5613725,1.0,1.0,1
0.0,1.0,0.53137255,1.0,1.0,0.23789099,1.0,1.0,1
1.0,0.6956863,0.65862745,1.0,1.0,0.2641271,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.03137255,1.0,1.0,1
1.0,0.13862745,0.20137255,1.0,1.0,1.0,1.0,1.0,1
0.96862745,1.0,1.0,0.0,0.03137255,1.0,0.03137255,1.0,1
1.0,1.0,0.97862744,1.0,1.0,0.21451591,1.0,1.0,1
1.0,0.51862746,0.36137256,1.0,0.86137253,0.25431374,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,1.0,0.072372556,1.0,1
1.0,0.101372555,0.20137255,1.0,1.0,0.24915358,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.79862744,0.39337254,1.0,1
1.0,0.32862747,0.16137254,1.0,1.0,0.27137256,1.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.2394551,1.0,1.0,1
1.0,0.07137255,0.1,0.23862746,0.16137254,0.49,1.0,1.0,1
1.0,0.33137256,0.26862746,1.0,1.0,0.03137255,1.0,1.0,1
1.0,0.61137253,0.54862744,1.0,1.0,0.20137255,1.0,1.0,1
1.0,0.13137256,0.14137255,1.0,1.0,0.2879804,1.0,1.0,1
1.0,1.0,0.35137254,1.0,1.0,0.22137254,1.0,1.0,1
1.0,1.0,0.30137256,1.0,1.0,0.21468219,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.21137255,0.6236274,1.0,1
1.0,0.78,0.7586275,1.0,1.0,0.23656772,1.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.22914675,1.0,1.0,1
1.0,1.0,0.8686274,1.0,1.0,0.03137255,1.0,1.0,1
1.0,1.0,0.8686274,1.0,1.0,0.19137254,1.0,1.0,1
1.0,0.85137254,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.5656863,0.51862746,1.0,1.0,0.24457642,1.0,1.0,1
1.0,0.02647059,0.08352941,0.0,0.17352942,1.0,0.17484313,1.0,1
1.0,0.32,0.35137254,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.45137253,0.38862744,1.0,1.0,0.48137254,1.0,1.0,1
1.0,0.43137255,0.36862746,1.0,1.0,0.03137255,1.0,1.0,1
1.0,0.59137255,1.0,1.0,1.0,0.21425317,1.0,1.0,1
0.03137255,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.36137256,0.39137256,1.0,1.0,0.27038696,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,-2.8136275,1.0,1
1.0,0.16137254,0.59862745,1.0,0.03137255,0.0,1.0,1.0,1
0.03137255,1.0,1.0,1.0,0.03137255,0.0,0.8976275,1.0,1
1.0,0.5513725,0.48862743,1.0,1.0,0.13137256,1.0,1.0,1
1.0,0.53568625,0.49862742,1.0,1.0,0.24132603,1.0,1.0,1
1.0,0.84,0.84,1.0,1.0,0.183,-24.647629,1.0,1
1.0,1.0,1.0,1.0,1.0,0.21137255,0.33862746,1.0,1
0.0,0.38862744,0.16137254,1.0,0.8731725,0.19988759,1.0,1.0,1
1.0,0.5613725,1.0,1.0,1.0,0.239502,1.0,1.0,1
1.0,0.05137255,0.05137255,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.66862744,0.23137255,1.0,1.0,0.24450035,1.0,1.0,1
1.0,0.30137256,0.97862744,1.0,1.0,0.22840713,1.0,1.0,1
1.0,1.0,0.73862743,1.0,1.0,0.19137254,1.0,1.0,1
1.0,0.13,0.13,1.0,0.9516,0.5984906,-38.54963,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.21433412,1.0,1.0,1
1.0,1.0,0.96862745,1.0,1.0,0.03137255,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.21394597,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,1.0,0.32837254,1.0,1
1.0,0.28137255,0.29137254,1.0,1.0,0.26087752,1.0,1.0,1
0.03137255,1.0,1.0,1.0,0.03137255,0.0,0.8876275,1.0,1
1.0,1.0,1.0,1.0,1.0,0.03137255,1.0,1.0,1
1.0,0.63,0.65,1.0,1.0,0.21809015,-20.302628,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.2401281,1.0,1.0,1
1.0,0.5013726,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.65137255,1.0,1.0,1.0,0.22137254,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.43,0.74,1.0,1.0,0.21649455,-36.454628,1.0,1
1.0,0.64215684,0.6186274,1.0,1.0,0.35080388,1.0,1.0,1
0.96862745,1.0,1.0,0.0,0.03137255,1.0,0.03137255,1.0,1
1.0,0.44862744,0.19137254,1.0,1.0,0.2403983,1.0,1.0,1
1.0,0.38862744,0.21137255,1.0,1.0,0.20137255,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.85862744,1.0,1.0,1
0.03137255,0.023529414,0.007843138,0.023529414,0.007843138,0.023529414,0.007843138,1.0,1
1.0,0.051372547,0.054313727,0.0,0.03137255,0.53862745,0.0,1.0,1
1.0,0.25,0.25,1.0,1.0,0.183,-16.062628,1.0,1
1.0,0.32,0.35137254,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.6813725,1.0,1.0,1.0,0.23427011,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.25,0.05137255,1.0,1.0,0.19813241,1.0,1.0,1
1.0,0.41137254,1.0,1.0,1.0,0.44862744,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.03137255,1.0,1.0,1
1.0,0.8786275,0.39137256,1.0,1.0,0.43986693,1.0,1.0,1
1.0,0.47,1.0,1.0,0.0,0.0,-14.662627,1.0,1
1.0,0.6721569,0.65862745,1.0,1.0,0.23488535,1.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.2456525,1.0,1.0,1
1.0,0.33137256,0.7486274,1.0,0.94462746,0.21517669,1.0,1.0,1
1.0,0.4856863,0.47,1.0,1.0,0.23860197,1.0,1.0,1
1.0,0.41137254,0.79862744,1.0,1.0,0.2770324,1.0,1.0,1
1.0,0.06137255,0.06137255,1.0,1.0,0.57862747,1.0,1.0,1
0.96862745,1.0,1.0,1.0,0.03137255,0.0,0.6196275,1.0,1
1.0,0.08137255,0.06137255,1.0,0.60137254,0.41862744,1.0,1.0,1
1.0,0.30137256,0.30137256,1.0,1.0,0.23137255,1.0,1.0,1
1.0,0.52,0.52,1.0,0.0,0.0,-34.808628,1.0,1
0.96862745,1.0,1.0,1.0,0.03137255,0.0,-1.1126275,1.0,1
1.0,1.0,1.0,1.0,1.0,0.22874786,1.0,1.0,1
1.0,0.08137255,0.115686275,1.0,0.03137255,0.0,1.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.22031821,0.21037255,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.2502493,0.72462744,1.0,1
1.0,0.41137254,0.42137253,1.0,1.0,0.25366068,1.0,1.0,1
0.03137255,1.0,1.0,1.0,0.89568627,0.21465893,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.21682392,1.0,1.0,1
1.0,0.6143137,0.6635294,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.12137255,0.26862746,1.0,0.03137255,0.0,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.96568626,0.95,1.0,0.70137256,0.66431373,1.0,1.0,1
1.0,0.5235294,0.49431372,1.0,1.0,0.24996367,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.17137255,0.44862744,1.0,1.0,0.22137254,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.14137255,-1.1106274,1.0,1
1.0,0.43137255,0.36862746,1.0,1.0,0.44137254,1.0,1.0,1
0.03137255,0.6813725,0.6186274,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.8064706,0.79862744,1.0,0.9486275,0.27137256,1.0,1.0,1
1.0,1.0,0.95862746,1.0,1.0,0.22977945,1.0,1.0,1
1.0,0.47,0.47,1.0,1.0,0.58,-48.57763,1.0,1
1.0,0.25137255,1.0,1.0,1.0,0.295742,1.0,1.0,1
1.0,0.45352942,0.41431373,1.0,1.0,0.82862747,1.0,1.0,1
1.0,0.6,0.57862747,1.0,1.0,0.28454548,1.0,1.0,1
1.0,0.8013725,0.73862743,1.0,1.0,0.21137255,1.0,1.0,1
1.0,0.48137254,0.44431373,1.0,1.0,0.26754665,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.63862747,0.70137256,1.0,1
1.0,0.6,0.57862747,1.0,1.0,0.24154364,1.0,1.0,1
1.0,0.37,0.37,1.0,1.0,0.37,-31.111628,1.0,1
0.03137255,1.0,1.0,0.03137255,0.03137255,0.0,0.0,1.0,1
1.0,0.41137254,0.41137254,1.0,0.5013726,0.15222801,1.0,1.0,1
1.0,0.55,0.55,1.0,0.0,0.0,-15.378627,1.0,1
1.0,0.20137255,1.0,1.0,1.0,0.27669865,1.0,1.0,1
1.0,0.82137257,0.7586275,1.0,1.0,0.21417747,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,0.11537255,1.0,1
1.0,0.90137255,1.0,1.0,1.0,0.23937896,1.0,1.0,1
1.0,0.26137257,0.26137257,1.0,0.96137255,0.23431373,1.0,1.0,1
1.0,0.53137255,1.0,1.0,1.0,0.6313726,1.0,1.0,1
1.0,0.61137253,0.54862744,1.0,0.9913725,0.5321569,1.0,1.0,1
0.03137255,1.0,1.0,0.03137255,0.03137255,0.0,0.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.03137255,1.0,1.0,1
1.0,0.101372555,0.17862745,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.25137255,0.22,1.0,0.48137254,0.17862745,1.0,1.0,1
1.0,0.31137255,0.24862745,1.0,0.8713725,0.5086275,1.0,1.0,1
0.03137255,0.023529414,0.007843138,0.023529414,0.007843138,0.023529414,0.007843138,1.0,1
1.0,1.0,1.0,1.0,1.0,0.33137256,1.0,1.0,1
1.0,0.111372545,0.111372545,1.0,1.0,0.63862747,1.0,1.0,1
1.0,0.51137257,0.44862744,1.0,1.0,0.53862745,1.0,1.0,1
1.0,0.43568626,0.42,1.0,1.0,0.21137255,1.0,1.0,1
1.0,0.5613725,0.51862746,1.0,1.0,0.24109271,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.19137254,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.20137255,0.9806274,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.23584183,1.0,1.0,1
1.0,0.09137255,0.16431373,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.7656863,0.72862744,1.0,1.0,0.23049505,1.0,1.0,1
1.0,0.6313726,0.72862744,1.0,1.0,0.23896417,1.0,1.0,1
1.0,0.42137253,0.40568626,1.0,1.0,0.21474224,1.0,1.0,1
1.0,1.0,0.53137255,1.0,0.03137255,0.0,1.0,1.0,1
1.0,1.0,1.0,1.0,0.0,0.0,-6.3526273,1.0,1
1.0,0.05137255,0.09,0.40862745,0.03137255,0.015686277,1.0,1.0,1
1.0,0.53137255,0.53137255,1.0,0.16137254,0.31862745,0.70862746,1.0,1
1.0,0.46568626,0.46,1.0,1.0,0.30549943,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.67862743,1.0,1.0,1
1.0,0.36137256,0.64862746,1.0,1.0,0.20137255,1.0,1.0,1
1.0,0.48862743,0.5513725,1.0,-0.10862745,0.19120204,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.3481906,1.0,1.0,1
1.0,0.12137255,0.29862747,1.0,1.0,0.214099,1.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.25909016,1.0,1.0,1
1.0,1.0,0.5513725,1.0,1.0,0.2382259,1.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.24437581,1.0,1.0,1
1.0,0.35137254,0.7486274,1.0,1.0,0.03137255,1.0,1.0,1
1.0,0.41862744,0.27137256,1.0,1.0,0.22137254,1.0,1.0,1
1.0,0.79862744,0.53137255,1.0,1.0,0.2299772,1.0,1.0,1
1.0,0.78,0.44,1.0,1.0,0.2805485,-34.469627,1.0,1
1.0,1.0,1.0,1.0,1.0,0.03137255,0.49762744,1.0,1
0.96862745,1.0,1.0,1.0,0.03137255,0.0,0.17737255,1.0,1
1.0,0.29862747,0.15137255,1.0,1.0,0.24547851,1.0,1.0,1
1.0,0.5878431,0.54862744,1.0,1.0,0.26137257,1.0,1.0,1
1.0,1.0,1.0,1.0,0.0,0.0,-6.5296273,1.0,1
1.0,0.76862746,0.43137255,1.0,1.0,0.21424931,1.0,1.0,1
1.0,0.91862744,0.92862743,1.0,1.0,0.35948092,1.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.25636807,0.56662744,1.0,1
1.0,0.66862744,0.67862743,1.0,1.0,0.24063264,1.0,1.0,1
0.96862745,1.0,1.0,1.0,0.03137255,0.0,0.30337256,1.0,1
1.0,0.5035294,0.48431373,1.0,1.0,0.24091722,1.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.21467304,0.45162746,1.0,1
1.0,0.24568628,0.26137257,1.0,0.03137255,0.0,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.67862743,1.0,1.0,1
1.0,0.9578431,0.90862745,1.0,1.0,0.22586092,1.0,1.0,1
1.0,0.63862747,0.43137255,1.0,1.0,1.0,1.0,1.0,1
1.0,0.38862744,0.14137255,1.0,1.0,0.28426835,1.0,1.0,1
1.0,0.98862743,0.96862745,1.0,1.0,0.34967878,1.0,1.0,1
1.0,1.0,1.0,0.03137255,1.0,0.03137255,0.0,1.0,1
1.0,0.77,0.77,1.0,1.0,0.20200977,-6.9656277,1.0,1
1.0,0.41431373,0.46137255,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.30137256,0.58862746,1.0,1.0,0.32295507,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.53,-4.4526277,1.0,1
1.0,0.06137255,0.05352941,0.8224706,1.0,0.03137255,1.0,1.0,1
1.0,0.101372555,0.24862745,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.90137255,1.0,1.0,1.0,0.25184256,1.0,1.0,1
1.0,1.0,0.7643137,1.0,1.0,0.23369175,1.0,1.0,1
1.0,0.3156863,0.3,1.0,0.24137254,0.14862746,1.0,1.0,1
1.0,0.16137254,0.36862746,1.0,0.9913725,0.26568627,1.0,1.0,1
1.0,0.58137256,0.6986275,1.0,1.0,0.3532196,1.0,1.0,1
0.03137255,0.33137256,0.25862744,1.0,1.0,0.03137255,1.0,1.0,1
1.0,0.111372545,0.111372545,1.0,1.0,1.0,1.0,1.0,1
1.0,0.96862745,0.58137256,1.0,1.0,0.19137254,1.0,1.0,1
1.0,0.8656863,0.82862747,1.0,1.0,0.2337782,1.0,1.0,1
1.0,0.7486274,0.15137255,1.0,1.0,0.23605119,1.0,1.0,1
0.96862745,1.0,1.0,1.0,0.03137255,0.0,0.5293726,1.0,1
1.0,1.0,1.0,0.10537255,0.0,0.03137255,0.76562744,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.30137256,0.25431374,1.0,1.0,0.52862746,1.0,1.0,1
1.0,0.01862745,0.08137255,0.18862745,0.06137255,1.0,1.0,1.0,1
1.0,0.11862746,0.07137255,1.0,1.0,0.90862745,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.20137255,1.0,1.0,1
0.03137255,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.38431373,0.4,1.0,1.0,1.0,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.36183137,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.6886275,0.7513726,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.9413726,0.8786275,1.0,1.0,0.21437255,1.0,1.0,1
1.0,1.0,0.97862744,1.0,1.0,0.23262942,1.0,1.0,1
1.0,0.21137255,0.63862747,1.0,0.03137255,0.0,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.38137254,1.0,1.0,1
1.0,0.23137255,0.34862745,1.0,1.0,0.89862746,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.18311258,-11.746627,1.0,1
1.0,1.0,1.0,1.0,0.7413725,0.24862745,1.0,1.0,1
1.0,0.041372553,0.06137255,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.24568628,0.26137257,1.0,0.03137255,0.0,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,0.056372553,1.0,1
1.0,1.0,1.0,1.0,0.51137257,0.38862744,0.04837255,1.0,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.23964916,1.0,1.0,1
1.0,0.13137256,0.14137255,1.0,0.8365725,0.70062745,1.0,1.0,1
1.0,0.16137254,0.40862745,1.0,1.0,1.0,1.0,1.0,1
1.0,0.36137256,0.36568627,1.0,0.8975725,0.35705796,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.18137255,1.0,1.0,1
1.0,1.0,1.0,0.03137255,0.03137255,0.0,0.0,1.0,1
1.0,0.47137254,0.59862745,1.0,0.8487725,0.45489585,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.6313726,0.81662744,1.0,1
1.0,0.77,1.0,1.0,0.0,0.0,-21.151628,1.0,1
1.0,1.0,1.0,0.03137255,0.03137255,0.0,0.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.27411968,1.0,1.0,1
1.0,0.21137255,0.43862745,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.48137254,0.48137254,1.0,0.21137255,0.18869074,1.0,1.0,1
1.0,1.0,0.51137257,1.0,1.0,0.24137254,1.0,1.0,1
1.0,0.12137255,0.29862747,1.0,1.0,0.2530987,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,0.03137255,1.0,1
1.0,0.16137254,0.09862745,0.03162745,0.41137254,1.0,0.51637256,1.0,1
1.0,1.0,1.0,1.0,1.0,0.22971362,1.0,1.0,1
1.0,0.55,0.52862746,1.0,1.0,0.2401281,1.0,1.0,1
1.0,0.48,0.48,1.0,0.0,0.0,-35.253628,1.0,1
1.0,1.0,1.0,1.0,1.0,0.36,-17.591627,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.23719162,1.0,1.0,1
0.03137255,0.37137255,0.79862744,1.0,0.03137255,0.0,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.09137255,0.25137255,1.0,1.0,0.22137254,1.0,1.0,1
1.0,0.21137255,0.21137255,1.0,0.41137254,0.23725131,1.0,1.0,1
1.0,1.0,1.0,1.0,1.0,0.48137254,1.0,1.0,1
1.0,1.0,1.0,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.58137256,0.51862746,-0.35562745,0.98862743,0.27137256,1.0,1.0,1
1.0,1.0,0.49137256,1.0,1.0,0.24141972,1.0,1.0,1
0.03137255,1.0,1.0,1.0,1.0,0.26231906,0.5546275,1.0,1
0.96862745,1.0,1.0,1.0,0.03137255,0.0,0.60462743,1.0,1
1.0,1.0,1.0,1.0,1.0,0.25137255,0.43662745,1.0,1
1.0,0.15137255,0.15137255,1.0,0.9413726,0.23431373,1.0,1.0,1
1.0,0.21568628,0.23137255,1.0,0.03137255,0.0,1.0,1.0,1
1.0,0.120000005,0.13568628,1.0,0.16137254,0.1527784,1.0,1.0,1
