connectorType,durationSession,durationCharge,energy,cost,tariff,meanPower,maxPower,anomaly
2.0,0.19800001,0.26200002,2.882,1.0363997,0.34496552,15.298999,49.946007,1
2.0,0.18600002,0.21400002,1.8140002,0.09,0.0,11.598,49.946007,1
1.0,-0.09,-0.09,295.2,-0.09,0.0,-0.09,7.0,1
1.0,14.540002,14.719998,173.82797,0.018,0.018,1.7679994,7.0899982,1
1.0,7.23,24.03,6.65,7.18,1.08,0.277,7.0,1
2.0,0.46000004,0.46000004,13.160002,0.40000004,0.12821883,35.90099,49.91001,1
2.0,0.33999997,0.33999997,6.643998,4.9608016,0.42627168,34.84001,50.08999,1
2.0,0.53999996,0.53999996,15.853998,-0.09,0.0,55.71501,50.08999,1
2.0,1.9300003,0.54,12.889998,2.7159994,0.30921876,28.534008,49.91001,1
2.0,0.09,0.10000001,-0.06999999,0.053999994,0.081,1.9460003,50.053993,1
0.0,-0.09,-0.09,0.09,-0.09,0.0,25.695992,22.090008,1
0.0,1.4099995,1.2300006,10.249998,1.9443995,0.2725197,7.607002,7.0899982,1
0.0,4.6300015,4.809998,-0.36999997,-0.09,0.09,2.3969994,7.0899982,1
2.0,1.27,0.48,31.48,6.222,0.1976493,65.583,50.0,1
2.0,0.26000002,0.26000002,13.739002,0.09,0.0,22.914007,49.91001,1
2.0,0.37,0.37,7.04,0.0,0.0,-34.693,50.0,1
1.0,1.7800006,1.7800006,158.50003,-0.09,0.0,-0.09,7.0,1
2.0,1.4039997,1.4299995,33.23001,2.6400006,0.10698676,24.956007,49.946007,1
1.0,7.5300016,7.709998,2.7330005,4.520002,0.3,2.7879994,21.909992,1
2.0,0.72,0.72,22.219,3.71,0.17,69.965,50.0,1
2.0,1.6219995,1.542,42.947998,1.6500006,0.10381316,27.609007,49.91001,1
1.0,5.45,5.45,13.56,14.24,1.05,15.252,7.0,1
2.0,0.29200003,0.256,9.181001,0.18000004,0.099999964,42.048992,49.964005,1
2.0,0.36000004,0.35200003,9.980001,0.74,0.13897713,36.03599,49.946007,1
2.0,3.5799994,1.2899995,43.48599,-0.09,0.09,36.252987,49.91001,1
2.0,0.59000003,0.6,17.16,3.5089993,0.1197319,33.736988,49.92801,1
0.0,10.77,10.77,6.47,1.647,0.25455952,-4.293,7.0,1
1.0,4.6100016,4.6100016,-0.25199997,0.86999995,1.3899994,0.067999974,22.090008,1
2.0,1.0199999,0.95,32.44001,6.4351997,0.10727018,34.33199,49.91001,1
2.0,0.78,0.12,21.16,4.331,0.20467864,176.333,50.0,1
2.0,0.7,0.7,12.79,9.34,0.73,-41.096,50.0,1
2.0,0.54,0.54,11.344002,0.29000002,0.089999974,25.499008,49.91001,1
1.0,2.4099994,2.4099994,7.5099983,6.830002,0.09,2.8779993,7.0899982,1
2.0,0.23,0.23,4.45,4.81,1.08,59.743,50.0,1
0.0,1.1340002,1.1979998,4.166001,0.09,0.0,3.6660006,7.0,1
2.0,0.23999998,0.029999986,3.0200007,-0.053999994,0.026999999,24.326992,50.08999,1
1.0,9.37,9.37,5.22,0.0,0.0,12.892,7.0,1
2.0,1.45,6.87,36.25,7.1004,0.1958731,25.0,50.0,1
2.0,0.05,0.05,1.54,31.24,0.0,30.8,50.0,1
1.0,0.0,0.0,0.01,0.0,0.0,23.591,7.0,1
2.0,0.33400002,0.33600003,10.272,2.2523994,0.13763845,34.335995,49.982002,1
2.0,0.22999999,0.276,5.87,0.09,0.0,24.494003,50.0,1
0.0,17.590008,17.419992,17.239992,-0.09,0.0,1.0799996,7.0,1
2.0,0.42,0.42,8.3,1.0,0.12,-13.551,50.0,1
2.0,0.822,0.814,21.87,4.3752017,0.11417006,28.866007,49.964005,1
3.0,1.5699995,1.5799994,111.79997,20.845192,0.09710516,75.18403,149.90997,1
2.0,1.17,0.48,44.3,8.5766,0.19360271,92.292,50.0,1
2.0,1.2400006,1.4199995,14.109999,8.540002,0.09,10.451002,50.08999,1
2.0,0.49000004,0.49000004,81.97997,0.09,0.0,21.790009,49.91001,1
2.0,0.722,0.69600004,17.981998,3.6675994,0.11875552,27.363008,49.982002,1
1.0,2.9099994,3.0900006,5.392998,2.8199995,0.26000002,5.552002,21.909992,1
2.0,0.67,0.68,22.429993,0.09,0.0,38.258987,49.91001,1
2.0,0.51,0.52000004,2.2599993,0.98060006,0.2889787,5.5549984,49.91001,1
2.0,1.6800005,0.69000006,21.540009,3.8383994,0.27314222,35.83999,49.91001,1
1.0,0.77000004,0.59,5.3369985,-0.09,0.0,7.626002,7.0899982,1
1.0,13.849998,3.1200006,10.700002,0.09,0.0,3.6510007,21.909992,1
2.0,0.25999996,0.25999996,4.386998,1.9699998,0.57,54.25701,50.08999,1
2.0,0.37000003,0.33400002,11.868001,0.49000004,0.13172527,42.714993,49.946007,1
2.0,0.19999996,-0.010000002,1.9179994,0.74,0.45000005,22.759993,50.08999,1
0.0,4.0399995,3.8599994,14.109999,-0.26000002,0.12580596,3.6390007,7.0899982,1
2.0,0.029999986,0.029999986,2.04,-0.09,0.035999995,52.77301,50.08999,1
2.0,0.032,0.055999998,2.3660004,1.3980005,0.58599997,45.96999,49.92801,1
2.0,0.2,0.2,9.225,0.0,0.0,63.643,50.0,1
2.0,0.42000005,0.42000005,10.560001,0.34000003,0.13681687,32.362988,49.91001,1
0.0,3.2099993,3.4000006,36.964005,-0.09,0.0,11.267999,22.090008,1
2.0,0.53,0.53,13.203,2.36,0.18,-24.619,50.0,1
1.0,3.7700007,3.5899994,24.289991,0.78,0.07999997,6.7149982,21.945995,1
2.0,0.52000004,1.8200005,15.496998,-0.09,0.0,35.740013,50.08999,1
3.0,1.4699994,3.6899993,189.22003,-0.09,0.0,136.96097,150.0,1
2.0,0.47,0.48,4.56,1.8544,0.40666667,67.512,50.0,1
1.0,0.3,0.3,1.96,0.0,0.0,25.62,7.0,1
1.0,2.6599994,2.8400006,8.370002,2.5400007,0.52,3.1660006,7.0899982,1
2.0,0.26000002,0.33999997,2.7949994,0.90000004,0.18999997,6.7989984,50.08999,1
2.0,11.380002,11.569998,24.758001,20.125393,0.907114,2.2450006,49.91001,1
2.0,0.51,0.32000002,11.670002,2.5207994,0.13200676,28.090008,49.91001,1
2.0,0.089999974,0.28999996,4.880998,0.09,0.0,26.526993,50.08999,1
2.0,0.90999997,0.92,6.991998,5.497602,0.2897712,27.602993,49.91001,1
1.0,0.76000005,0.58,4.000002,4.4900017,1.2099994,-2.8079994,7.0899982,1
0.0,-0.018,-0.018,-0.09,-0.09,0.0,-0.09,22.090008,1
2.0,0.42999995,0.42999995,6.722998,0.018,0.0,28.601992,49.91001,1
0.0,0.19800001,0.254,1.4340003,0.822,0.40795916,7.385999,22.090008,1
2.0,0.55,0.55,5.872,26.62,0.0,10.676,50.0,1
2.0,0.28999996,0.29999995,14.5599985,3.0209994,0.30499658,58.25901,50.08999,1
2.0,0.89000005,0.89000005,12.790002,4.579998,0.9,16.190008,49.91001,1
2.0,0.039999973,0.30999997,3.9700007,0.86999995,0.15999997,29.755993,50.08999,1
1.0,4.3600016,4.3600016,211.94702,0.09,0.0,6.366998,21.909992,1
2.0,0.144,0.55999994,6.8699985,4.4500017,0.76000005,37.57701,50.08999,1
2.0,1.0539997,1.0999994,28.17,5.5342016,0.10965207,27.981009,49.946007,1
1.0,22.509993,22.509993,7.3699985,15.650002,0.09,0.41200003,7.0899982,1
2.0,0.42000005,0.40200004,11.786002,0.57,0.089999974,36.077988,49.92801,1
0.0,18.020008,17.849993,9.120002,0.09,0.0,0.60300004,7.0,1
2.0,1.5200006,0.62,16.410007,3.3625994,0.22955638,30.882008,49.91001,1
1.0,1.7020001,1.6300006,1.8759995,0.09,0.018,2.2589993,7.0899982,1
0.0,168.27,379.56,3.62,1.1224,0.31005526,0.022,7.0,1
1.0,4.1100016,4.289998,0.09,0.09,0.182,-0.09,7.0899982,1
2.0,0.62200004,0.596,12.852,2.7281995,0.12897432,23.072008,49.964005,1
2.0,0.76000005,0.76000005,118.657974,4.1525984,0.09308244,33.20899,49.91001,1
0.0,0.256,0.28800002,1.2019995,0.018,0.009,4.274998,7.0,1
2.0,0.51,0.51,12.68,2.318,0.18280756,-36.186,50.0,1
0.0,16.939993,17.130009,50.67999,9.633402,0.1022,3.0590007,21.945995,1
2.0,1.1239997,1.0979999,21.520008,4.2898016,0.11437701,19.933008,49.964005,1
2.0,0.73999995,0.53999996,39.16999,7.522802,0.28480044,61.942013,50.08999,1
0.0,22.209991,22.390007,-0.06599997,1.0568006,0.39994597,0.07599996,21.909992,1
3.0,1.5,0.95,191.73,15.45,0.18542117,201.821,150.0,1
2.0,0.28999996,0.28999996,13.539998,16.239992,0.09,35.30501,50.08999,1
1.0,64.82,64.82,7.92,33.82,0.0,0.122,7.0,1
2.0,0.902,0.912,23.006002,4.5826015,0.11342183,27.417006,49.964005,1
2.0,0.3,0.3,5.472,1.2,0.22,-39.185,50.0,1
2.0,2.2399993,2.4200006,42.016987,34.240013,0.09,17.903992,50.08999,1
2.0,1.0899994,0.92,9.510002,3.4816005,0.26329163,9.594998,49.91001,1
2.0,0.30400002,0.26,6.7000017,2.6276007,0.39172608,26.115,49.946007,1
1.0,2.7700007,2.5899994,9.163999,-0.09,0.0,26.039991,22.090008,1
0.0,5.99,5.99,15.52,38.66,0.0,2.591,22.0,1
2.0,0.24000004,0.61,17.219992,3.5995998,0.12002885,33.377987,49.91001,1
1.0,112.66003,112.47997,34.11301,0.09,0.0,0.12500001,7.0899982,1
2.0,0.33,0.33,9.494,1.8,0.19,-40.566,50.0,1
2.0,1.0719995,1.0819995,24.379992,8.019999,0.23407027,24.318008,49.91001,1
2.0,0.57,1.7400006,7.3169985,-0.09,0.0,14.9660015,49.91001,1
2.0,0.256,0.248,8.078,1.8498006,0.15066995,35.078995,50.035995,1
0.0,19.899992,7.7999983,27.500008,0.09,0.0,3.6450007,7.0,1
1.0,0.0,0.0,0.0,0.0,0.0,23.983,7.0,1
1.0,0.83,0.83,8.982,3.5,0.39,34.736,22.0,1
2.0,0.71000004,0.71000004,12.760002,0.94000006,0.089999974,20.816008,49.92801,1
2.0,0.63,0.63,10.544,1.96,0.19,-19.991,50.0,1
2.0,0.66999996,0.20999998,5.979998,1.6200006,0.38000003,19.542992,50.08999,1
2.0,0.27,0.27,11.294,0.0,0.0,-23.092,50.0,1
2.0,0.266,0.258,9.22,2.0571995,0.142885,38.434998,50.035995,1
0.0,19.970007,19.809992,7.5500016,0.09,0.0,0.47400004,21.909992,1
2.0,0.83,0.83,9.32,31.27,0.0,11.229,50.0,1
2.0,0.51,0.51,23.104992,2.1700006,0.089999974,27.104004,49.964005,1
1.0,18.883997,18.956003,0.88000005,0.010000002,0.13999997,-0.047999997,7.0,1
2.0,0.44,0.17,25.2,5.0752,0.20139682,148.235,50.0,1
1.0,3.63,11.83,7.12,1.44,0.2,1.961,7.0,1
2.0,1.1300006,0.18999997,7.769998,0.09,0.0,27.338993,49.91001,1
1.0,0.76000005,1.9599999,7.479998,-0.09,0.0,3.5149994,22.090008,1
2.0,0.17000003,0.025999997,1.6550006,0.70000005,0.85999995,21.902008,50.08999,1
2.0,0.37000003,0.35200003,9.455002,1.1399994,0.13999997,16.147007,50.08999,1
2.0,0.27000004,0.27000004,8.087002,2.5800006,0.80999994,45.51799,49.91001,1
2.0,0.32999995,0.32999995,2.2400007,0.09,0.0,14.517002,50.017998,1
2.0,0.65,3.11,11.06,0.0,0.0,17.015,50.0,1
0.0,18.410007,18.219992,15.720002,1.3899994,0.12220743,0.953,22.090008,1
2.0,0.87,0.97,12.780002,-0.09,0.0,14.714998,49.91001,1
0.0,23.979992,9.749998,22.989992,4.7747984,0.1129809,2.4790006,21.909992,1
2.0,0.029999986,0.32999995,3.0100007,2.7099993,1.0499997,24.242992,50.08999,1
0.0,2.2400007,2.0599995,16.490007,2.9111993,0.183,7.5380015,7.0899982,1
1.0,4.6199985,4.440002,26.587992,-0.09,0.0,0.80700004,7.0899982,1
0.0,4.73,0.5,24.31,0.0,0.0,48.62,22.0,1
1.0,10.330002,10.509998,172.11797,0.09,0.09,2.0850005,7.0899982,1
2.0,0.61999995,0.07999997,6.4099984,2.3011994,0.46835446,37.08601,50.08999,1
2.0,3.5599995,1.8599994,71.23003,13.107398,0.27298287,19.508001,50.08999,1
2.0,17.079992,17.260008,6.084998,5.839202,0.2885002,1.6500006,50.08999,1
2.0,0.23999998,0.23999998,1.5179994,-0.09,0.0,36.825012,49.91001,1
1.0,0.71,0.71,5.7529984,1.3099995,0.27400002,6.9890018,7.0899982,1
2.0,0.43200004,0.45000005,8.320002,0.78000003,0.09278236,23.451008,49.92801,1
2.0,1.1099994,2.9299994,6.405998,1.4099995,0.11999996,6.1020017,50.08999,1
2.0,1.0599997,0.92399997,18.369991,1.6199994,0.11817981,19.319008,49.946007,1
1.0,0.98,0.98,3.433,2.09,0.61,-5.267,7.0,1
1.0,0.56,1.4800006,5.5299983,0.74,0.029999986,3.3749993,22.090008,1
2.0,0.37200004,0.34600002,3.6579995,1.2007997,0.21745306,12.103998,49.964005,1
1.0,0.43000004,0.9400001,1.8820006,2.0600002,1.0899994,1.8250005,21.927994,1
0.0,13.820002,3.4500005,6.6500015,1.3221995,0.09281896,2.0960007,7.0899982,1
1.0,0.1,0.1,0.28,0.0,0.0,25.397,7.0,1
2.0,0.75000006,0.29000002,10.810001,1.9108005,0.09355959,16.605007,50.017998,1
1.0,3.132,3.0599995,0.09,0.09,1.0,0.053999998,7.0899982,1
2.0,0.47,0.47,15.94,0.0,0.0,63.911,50.0,1
1.0,70.88998,71.07003,0.19000003,0.09,0.09,-0.089,7.0899982,1
1.0,116.82997,117.010025,13.549998,-0.09,0.09,0.024999995,22.090008,1
2.0,0.47000003,0.23000003,7.019002,1.3500006,0.10999997,18.798008,49.92801,1
0.0,0.52,3.44,3.3,26.9,0.0,0.959,22.0,1
2.0,0.88000005,1.3100005,9.161999,2.0507996,0.14353132,6.5829983,50.07199,1
2.0,0.68,0.67,2.7,0.9638,0.35696295,66.226,50.0,1
1.0,16.42,53.88,17.6,20.06,1.14,1.072,7.0,1
2.0,0.77,0.77,25.31,5.0996,0.20148557,-8.359,50.0,1
2.0,0.06999996,0.06999996,6.209998,1.0324006,0.12939867,59.34301,50.08999,1
1.0,6.830002,1.9899994,5.1600018,0.09,0.09,2.8530006,7.0899982,1
2.0,0.33600003,0.31,6.722,1.6058005,0.16160235,21.778004,50.035995,1
0.0,4.78,13.83,15.85,3.3672,0.21244164,3.316,22.0,1
2.0,0.21000002,0.138,3.3499994,1.1799995,1.0300006,28.703003,50.08999,1
1.0,111.49003,111.309975,16.099993,0.09,0.0,0.23500003,7.0899982,1
2.0,0.45200002,0.444,16.722006,3.4235995,0.12102699,42.78199,49.964005,1
1.0,6.01,19.45,7.38,5.61,0.76,0.379,7.0,1
1.0,1.03,1.03,6.37,0.0,0.0,15.463,7.0,1
3.0,1.6199994,1.6299994,111.599976,9.389998,0.09711251,72.61603,150.0,1
0.0,19.069992,8.709998,15.220002,2.8960006,0.09327887,1.8659995,21.909992,1
1.0,18.03,47.67,4.88,0.0,0.0,0.271,7.0,1
2.0,1.3499994,1.7200005,9.369998,2.0693994,0.14269394,5.216998,50.08999,1
2.0,0.34000003,0.34000003,21.606993,1.4499995,0.11999996,25.869991,49.91001,1
2.0,1.0899994,0.54,10.890001,2.3865993,0.13555552,10.960999,49.91001,1
2.0,0.54,1.0500005,15.289998,3.1551993,0.30350003,33.68801,50.08999,1
2.0,0.66,0.46000004,27.957993,1.3465995,0.19887352,11.846998,49.91001,1
0.0,2.5720005,2.6000006,9.750002,2.3592007,0.14060973,4.01,7.009,1
2.0,0.87,9.92,12.34,2.7206,0.22047001,6.049,50.0,1
0.0,16.520008,16.349993,17.879992,3.8476007,0.11910403,-2.1079993,7.0,1
2.0,0.11200002,0.24000004,6.9520006,1.3300005,0.10999997,46.67699,49.91001,1
2.0,0.44000003,0.61999995,5.8000016,0.09,0.0,8.385998,49.91001,1
2.0,0.009999998,0.009999998,0.12100002,-0.09,0.09,47.23999,49.91001,1
2.0,0.13000003,0.19000003,0.78999996,0.053999994,0.0,8.889998,50.0,1
1.0,1.1199994,0.9400001,4.370002,1.0700005,0.35000002,-0.96400034,7.0899982,1
2.0,0.39000005,0.39000005,10.9400015,-0.019999985,0.09250224,36.856987,49.91001,1
2.0,0.47000003,0.19000003,17.131992,2.942,0.07999997,45.410988,49.91001,1
1.0,5.5300016,5.602,8.029999,10.250002,0.09,1.3230006,7.0,1
2.0,0.29200003,0.66999996,8.759998,3.0299993,0.45000005,39.31901,49.91001,1
2.0,2.0540004,2.01,22.030008,4.3874016,0.11407472,11.004998,49.91001,1
2.0,2.3299994,0.67,18.320007,-0.09,0.09,31.340992,49.91001,1
2.0,0.87,0.32000002,19.783993,3.2699993,0.07999997,25.569008,50.08999,1
2.0,1.1600006,0.504,16.244007,2.7099993,0.26000002,35.80801,49.91001,1
1.0,15.4400015,6.209998,14.329998,9.489998,0.57,1.007,7.062999,1
0.0,0.38799998,0.36999997,10.183999,1.8184003,0.23706022,21.931992,22.090008,1
2.0,0.42,0.42,15.41,2.16,0.14,-41.083,50.0,1
2.0,0.42999995,0.42999995,1.7849995,1.0900005,0.19000003,22.596992,49.91001,1
2.0,0.53,0.53,7.88,1.9032,0.24152285,59.628,50.0,1
2.0,0.20000003,0.39000005,8.233002,1.5300006,0.099999964,27.833008,49.91001,1
2.0,0.5,1.1900005,12.119998,2.1059995,0.0925436,29.250992,50.08999,1
1.0,11.310001,11.489998,0.09,0.09,0.09,-0.09,7.0899982,1
2.0,0.22999996,0.22999996,14.226998,19.309992,0.09,44.088013,50.08999,1
2.0,0.86,0.29000002,17.269993,9.316001,0.45,22.635008,49.91001,1
2.0,0.089999974,0.089999974,1.7259995,-0.09,0.053999998,28.520992,49.982002,1
1.0,19.170008,18.989992,4.4000015,1.5999994,0.77,0.32500002,7.0,1
1.0,6.440002,6.6199985,0.09,0.018,0.09,-0.09,7.0899982,1
2.0,0.37000003,0.55,23.111998,4.697,0.11306958,50.193012,50.08999,1
3.0,1.4699994,1.4799994,178.02997,32.97201,0.0956164,128.05397,150.0,1
1.0,26.88,26.88,10.76,33.17,0.0,0.4,7.0,1
2.0,0.09,-0.018,16.070005,3.3015993,0.12224026,-0.09,50.08999,1
1.0,1.8,1.8,8.241,21.34,0.0,4.578,7.0,1
1.0,19.53,19.53,2.76,17.44,0.0,0.141,7.0,1
2.0,0.17999998,0.17999998,0.24400003,1.1000006,0.31000003,19.976992,50.08999,1
2.0,0.91,1.1499994,207.58003,4.3843985,0.11498326,19.673992,50.08999,1
2.0,0.41000003,0.41000003,65.84597,2.6100006,0.089999974,44.69899,49.91001,1
2.0,0.22000003,0.36000004,5.4770017,0.09,0.0,20.709007,49.91001,1
2.0,1.33,1.33,9.142,33.52,0.0,6.874,50.0,1
0.0,10.689999,10.520001,18.763996,3.9220002,0.11765954,1.8619994,21.963997,1
1.0,19.460009,19.279993,2.3399994,2.3500006,1.0199999,-4.021002,22.090008,1
1.0,0.824,0.86,4.750002,2.04,0.9600002,6.1960015,7.0899982,1
2.0,0.029999986,0.23999998,4.689998,0.98000044,0.17599998,38.24301,50.08999,1
2.0,17.220007,17.049992,29.650007,5.7782016,0.10851823,1.8149995,50.07199,1
1.0,8.030002,3.7100005,3.8199995,0.09,0.09,1.1699995,7.0,1
2.0,0.57,0.58000004,6.350002,0.09,0.0,13.232998,49.91001,1
2.0,0.69000006,0.93,22.089993,-0.09,0.0,26.495008,49.91001,1
1.0,14.819998,3.5900006,7.2000017,1.5599995,0.10999997,2.1730006,7.0899982,1
2.0,0.81000006,0.81000006,92.724976,4.616198,0.24980476,18.590008,49.91001,1
2.0,0.56,0.542,17.301992,1.5299995,0.07999997,37.09399,49.92801,1
2.0,1.0899994,0.95600003,10.930002,2.3865993,0.1347368,11.0009985,50.08999,1
3.0,0.15,0.15,9.576,1.81,0.19,-127.232,150.0,1
2.0,0.29000002,0.59000003,13.264002,6.629998,0.39999998,26.798008,49.91001,1
2.0,1.8400005,0.71000004,23.193008,-0.09,0.09,37.17301,49.91001,1
2.0,1.1099994,2.9099994,29.163008,-0.09,0.0,28.412992,50.08999,1
2.0,0.69000006,0.70000005,19.649992,6.580398,0.2387943,32.45099,49.91001,1
2.0,0.16000003,0.34000003,9.260002,1.5360004,0.07999997,37.48999,49.91001,1
2.0,0.55999994,0.57,2.6990006,2.5695994,0.4593889,10.819002,50.08999,1
2.0,0.37000003,0.27000004,7.803002,0.09,0.0,28.279007,49.91001,1
0.0,16.770008,16.609993,20.989992,4.3907986,0.11487663,1.3519994,7.0,1
2.0,0.43,0.43,18.607,2.79,0.15,-47.338,50.0,1
2.0,0.38,0.38,11.619,7.78,0.67,-43.836,50.0,1
0.0,18.460009,18.289991,14.209998,2.9599993,0.12600563,0.85800004,22.090008,1
2.0,0.28,0.28,6.971,1.42,0.2,-4.374,50.0,1
0.0,2.72,2.72,10.3,2.3546,0.22860195,31.169,22.0,1
2.0,0.20000003,0.44000003,15.550002,2.7769995,0.09331198,44.77599,49.91001,1
2.0,1.2200005,0.20999998,12.253998,-0.09,0.09,40.457012,49.91001,1
2.0,0.82000005,0.81200004,22.551998,4.509402,0.11378375,30.590008,49.946007,1
2.0,0.72999996,0.18999997,8.497998,1.5500005,0.29000002,29.938992,50.08999,1
0.0,3.6900005,1.6200006,25.940008,0.09,0.0,15.027001,7.0899982,1
2.0,0.54,0.54,16.439993,0.34000003,0.12108284,36.82299,49.91001,1
2.0,12.960002,5.419998,34.26001,6.8365984,0.10640754,6.5349984,50.08999,1
2.0,0.89000005,0.71,10.100001,-0.09399998,0.093179554,12.826999,49.91001,1
0.0,19.970007,19.789991,54.029987,1.8800006,0.10157208,2.8030007,7.0,1
2.0,0.47000003,0.462,12.056001,2.5939994,0.13163498,31.141008,49.946007,1
2.0,0.059999976,0.059999976,1.0329999,6.6600018,1.1699995,41.57701,50.08999,1
2.0,1.02,13.9,16.69,3.5136,0.21052127,1.201,50.0,1
1.0,1.0,3.72,17.961,3.07,0.17,4.828,22.0,1
2.0,1.0899994,0.90999997,145.59897,18.120008,1.0500005,15.730001,50.08999,1
2.0,0.52,0.52,0.729,6.39,0.58,21.187,50.0,1
0.0,8.020001,8.199998,0.09,0.09,0.09,-0.09,7.0899982,1
2.0,0.47000003,0.444,8.066001,1.8620006,0.15039405,20.893005,49.982002,1
2.0,0.41000003,1.4500005,5.2199984,4.9900017,1.0799996,15.940999,49.91001,1
0.0,2.0199997,1.8500006,15.019999,3.2864006,0.30409247,7.606002,7.0899982,1
2.0,0.38,0.38,11.499,11.96,1.04,62.219,50.0,1
2.0,0.21600002,0.208,6.5179996,1.5692005,0.1652615,34.228996,50.08999,1
0.0,2.7399993,2.9400005,9.192,-0.09,0.0,3.2500002,7.053999,1
1.0,8.3099985,8.130002,102.87497,14.849998,0.9600002,1.7999995,7.0,1
2.0,2.1899993,0.81000006,13.949998,15.850001,1.2399994,19.159992,49.91001,1
0.0,2.9399993,3.1300006,17.619991,-0.09,0.0,5.9159985,21.909992,1
0.0,1.8900006,2.0700004,128.68002,4.1647983,0.18513837,7.390002,7.0899982,1
2.0,0.53,0.53,12.93,2.31,0.18,69.442,50.0,1
